BIZ_NO,CMP_PFIX_NM,CMP_NM,CMP_SFIX_NM,CMP_ENM,BZ_TYP,CMP_SCL,PBCO_GB,PSN_CORP_GB,HDOF_BR_GB,FR_IVST_CORP_YN,VENT_YN,LIST_CD,IND_CD_ORDR,IND_CD1,IND_CD2,IND_CD3,PB_ORG_TYP,MDSCO_PRTC_YN,HDOF_CMP_CD,ESTB_DATE,ESTB_GB,LIST_DATE,MN_BIZ_CONT,NATN_NM,HOMEPAGE_URL,CEO_NM,EMP_CNT
6138109470,,정보건설,(주),"Information Construction Co., Ltd.",M,2,2,1,1,N,N,,10,42121,,,0,N,,19941014,01,,"철콘공사, 토공사 외",,,변정선,5
2108131512,,두루종합건설,(주),"Yekeon Co.,Ltd.",M,2,2,1,1,N,N,,10,41220,,,0,N,,20000927,01,,토목건축공사,,www.yegun22.co.kr,김광현,30
1048176058,,도시바엘리베이터코리아,(주),Toshiba Elevator Korea Inc.,M,2,2,1,1,Y,N,,10,46590,,,0,N,,20021017,01,,승강기 유지보수공사 및 부품 납품,일본,,이영화,26
1168141421,,대맥엔지니어링,(주),"Daemaek Engineering Co.,Ltd.",M,2,2,1,1,N,Y,,10,42491,,,0,N,,19911115,01,,방수공사,,,유상봉,13
1078619406,(주),지유지유애드,,"GUGU Ad Co., Ltd.",M,2,2,1,1,N,N,,10,71310,,,0,N,,20020620,01,,광고협찬 대행업,,www.guguad.com,김종륜,16
1218119862,,웅신산업개발,(주),"Ungshin Industrial Development Co., Ltd.",M,2,2,1,1,N,N,,10,41110,,,0,N,,19950101,01,,주거용 건물 건설업,,,김나영,6
3048108709,(주),광산전력,,"KOANGSAN ELECTRIC CO.,LTD.",M,2,2,1,1,N,N,,10,42311,,,0,N,,19990408,01,,전기공사,,,김시화,23
1138172357,(주),삼성고속관광,,SAMSUNG TOUR,M,2,2,1,1,N,N,,10,49232,,,0,N,,20011018,01,,전세버스 운송,,,김태인,27
3018162586,(주),현대금속,,"Hyundai Metal Co., Ltd.",M,2,2,1,1,N,N,,10,46721,,,0,N,,20020701,01,,기타 건축자재 도매업,,hyundaipipe.co.kr,권성중,4
1348147312,,한국시거스,(주),"HANKOOK SEGHERS CO.,LTD.",M,2,2,1,1,N,N,,10,38210,,,0,N,,19991016,01,,"생활폐기물 소각시설의 위탁운영, Power Plant 설계 및 운영",,www.kwaste.or.kr,김성수외 1명,173
1058642648,(주),리원에스디,,"Riwon SD Co., Ltd.",M,2,2,1,1,N,N,,10,49301,,,0,N,,20020725,01,,운수 서비스업,,,이정민,26
1208662828,(주),금산양전농원,,"Geumsan Yangjeon Farm Co., Ltd.",M,2,2,1,1,N,N,,10,10797,,,0,N,,20040129,01,,홍삼제품 제조업,,www.yjinsam.co.kr,김현정외  1명,13
4088155412,,보성레저개발,(주),Boseong Leisure Development Co.Ltd.,M,2,2,1,1,N,N,,10,68121,,,0,N,,20021120,01,,주택건설업,,www.bosungleisure.com,이화영,74
1378131726,,창영종합건설,(주),"HANMAE CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10,41000,,,0,N,,20000914,01,,일반 건설업,,,김원태,7
2018175006,(주),문인터내쇼날,,"Moon International Co.,Ltd.",M,2,2,1,1,N,N,,10,68112,,,0,N,,20020625,01,,부동산 임대 및 매매업,,www.uus.co.kr,이문희,1
2118650313,,동흥종합건설,(주),"DONG HEUNG CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10,41220,,,0,N,,19990311,01,,토목건축공사업,,,이동구,5
4088133422,(주),퍼스트엔지니어링,,"FIRST ENGINEERING Co.,Ltd",M,2,2,1,1,N,N,,10,72000,,,0,N,,19981024,01,,엔지니어링 기술진흥법에 의한 기술용역업,,dong-aeng.co.kr,김지연,15
1238160386,(주),코비스,,"Cobis Co., Ltd.",M,2,2,1,1,N,N,,10,26293,,,0,N,,20000901,01,,"Smart & RF Card, 보빈레스코일, 정밀전자부품 등",,www.cobis.co.kr,박찬림,16
6068147928,(주),한나,,Hanna,M,2,2,1,1,N,N,,10,22251,,,0,N,,19930401,01,,신발제조업,,,모철민외  1명,4
6228119007,(주),광화,,"Gwanghwa Co., Ltd",M,2,2,1,1,N,N,,10,10794,,,0,N,,19971121,01,,두부 및 유사식품 제조업,,www.khfoods.co.kr,원형준,81
2178114737,(주),진보엘리트,,"Jinbo Elite Co., Ltd.",M,2,2,1,1,N,N,,10,46453,,,0,N,,19980630,01,,교육보조 기자재 제조 및 판매업,,,김철환,2
5158106937,,진영판넬,(주),"jin young panel co.,ltd",M,2,2,1,1,N,N,,10,42492,,,0,N,,19941019,01,,알루미늄 복합패널,,,박진준,8
2078146208,(주),제일셔츠,,"Jeil Shirt Co., Ltd.",M,2,2,1,1,N,N,,10,14191,,,0,N,,19861108,01,,의류제조 및 판매업,,www.royalbnb.co.kr,이종범,11
2048172992,(주),청도무역,,Chungdo Trading,M,2,2,1,1,N,N,,10,46310,,,0,N,,20021022,01,,송이버섯 판매업체,,www.songishop.com,김영빈,10
1058662377,(주),아르스앤,,ARSN,M,2,2,1,1,N,N,,10,33910,,,0,N,,20031230,01,,디스플레이/ 아크릴pop/ 실사 출력/ 전문디자인 서비스,,www.iarsn.co.kr,박준완,15
4098168415,(주),강동,,"KANG DONG CO.,LTD.",M,2,2,1,1,N,N,,10,38100,,,0,N,,20020411,01,,폐기물수집 운반처리 및 재활용업,,,구희택,3
3058138453,,한국티앤엘,(주),"KOREA Ticket & Label Co.,Ltd",M,2,2,1,1,N,N,,10,18110,,,0,N,,20000612,01,,고속도로 통행권,,,현경숙,2
1058160656,,동성금속기술,(주),"Dong sung metal technical Co.,Ltd.",M,2,2,1,1,N,N,,10,42420,25119,,0,N,,19931005,01,,"금속구조물창호공사,금속,창 셔터및관련제품,기타구조용금속",,,권오상,22
2118691497,(주),건축사사무소오퍼스,,Architecture Offus,M,2,2,1,1,N,N,,10,72111,,,0,N,,20000223,01,,건축설계 및 감리,,www.monosome.co.kr,김형종외 2명,11
1248192412,(주),한길종합엔지니어링,,hangileng,M,2,2,1,1,N,N,,10,72120,,,0,N,,20020123,01,,안전진단 용역,,,박광영,12
6058144160,(주),디즈텍,,"DJTECH.CO., LTD.",M,2,2,1,1,N,N,,10,74211,75310,,0,N,,20010411,01,,"경비, 청소용역",,,김민자,652
1138155737,,대한피씨건설,(주),"DAE HAN P.C Costruction Co., Ltd.",M,2,2,1,1,N,N,,10,42132,,,0,N,,19990901,01,,철근콘크리트공사,,www.대한피씨건설.com,장보현,6
2118601904,,엘케이디컴퍼니,(주),LKD COMPANY LTD.,M,2,2,1,1,N,N,,10,68121,,,0,N,,19920520,01,,비 주거용 건물 공급업,,,황기룡,1
1208140606,,국제강재,(주),"Kukje Steel Co., Ltd.",M,2,2,1,1,N,N,,10,24132,,,0,N,,19930101,01,,"강관,무역,수출입대행",,www.kukjesteel.com,강도암,69
5088113217,(주),영남기공,,"Youngnam Engineering & Manufacturing Co., Ltd.",M,2,2,1,1,N,N,,10,42209,,,0,N,,20020812,01,,기계설비공사업,,,강성두,8
4118113795,,양지종합건설,(주),"Yang G General Construction Co., Ltd.",M,2,2,1,1,N,N,,10,41220,,,0,N,,19960816,01,,"토목, 건축공사업",,dsconst.co.kr,임종희,54
4128107452,,삼우소방,(주),"Samwoo Fire Co.,Ltd.",M,2,2,1,1,N,N,,10,42310,,,0,N,,19940808,01,,소방설비 공사업(제1종 및 제2종),,,노갑기,9
2158615356,(주),대진엠엔알,,"Daejin M&R Co., Ltd.",M,2,2,1,1,N,N,,10,68120,,,0,N,,20010914,01,,부동산분양 및 대행업,,,유천식,4
5108111226,,세왕건설,(주),"Sewang Construction Co., Ltd.",M,2,2,1,1,N,N,,10,46690,,,0,N,,20010924,01,,기타 건축자재 도매업,,,한재란,3
5028146627,(주),세영디앤씨,,seyeoung construction.Co.LTD,M,2,2,1,1,N,N,,10,42420,42400,,0,N,,19990517,01,,"금속구조물창호온실공사, 실내건축공사",,,김국경,5
1268157293,,태양탑스,(주),SUN-TARPS,M,2,2,1,1,N,N,,10,13224,,,0,N,,20011018,01,,피.이 타포린 제조판매업,,www.suntarps.com,이선우,32
2208665329,,포텐시아개발,(주),"Potenshia Development Co., Ltd.",M,2,2,1,1,N,N,,10,68220,,,0,N,,19980608,01,,부동산 개발사업 및 대행업,,,박효상,3
2148891641,,유림아이엔씨,(주),"Yurim I & C Co.,Ltd.",M,2,2,1,1,N,N,,10,41000,,,0,N,,20120227,01,,"주택,상가,공동주택,병원 건설업",,yuriminc.co.kr/,이기성,
1088129222,,케이엠제약,(주),"KM Pharmarcy Co., Ltd.",M,2,2,1,1,N,N,A237720,10,20422,,,0,N,,20010326,01,20160224,생활용품 제조업,,www.kmkmp.com,강일모,64
4098137547,(주),한국전기기술사사무소,,"Hankuk Electric Professional Engineers Co.,Ltd.",M,2,2,1,1,N,N,,10,72111,,,0,N,,19970329,01,,전기설비 설계및 감리업,,,오용,3
1138130022,(주),지아이엠산업,,"GIM INDUSTRY Co., Ltd.",M,2,2,1,1,N,N,,10,29190,,,0,N,,19940509,01,,"광업용 기계, 발전용 기계",,,박춘식,3
1058182252,,대신약품,(주),"DAESHIN PHARM CO.,LTD.",M,2,2,1,1,N,N,,10,46441,,,0,N,,19930126,01,,의약품 도매업,,www.dspam.co.kr,황치엽,1
1078627167,(주),대건세이프,,"Daegun Co., Ltd.",M,2,2,1,1,N,N,,10,74100,,,0,N,,20021127,01,,건물종합관리,,,김우연,99
5058130819,(주),대신,,"DAESIN CO.,LTD.",M,2,2,1,1,N,N,,10,30399,,,0,N,,20010920,01,,자동차 부품 제조업,,,이상윤,11
1348152019,,효성기계,,Hyosung Machinery,M,2,2,1,1,N,N,,10,29290,,,0,N,,20000222,99,,그외 기타 특수목적용 기계 제조업,,,이승행,1
1098151877,,에어텍정보통신,(주),"AIRTECH I&C Co.,Ltd",M,2,2,1,1,N,N,,10,26420,,,0,N,,19970923,01,,무선통신기기,,www.airtech21.com,서경수,12
1268121382,,태흥전자,(주),taehung electronics inc,M,2,2,1,1,N,N,,10,28909,,,0,N,,19951110,01,,"소방기구, 소방시설공사",,www.thefireservices.com,김인지,4
2118699621,(주),경남창호시스템,,Keangnam window system,M,2,2,1,1,N,N,,10,42420,,,0,N,,20000518,01,,"알루미늄창호 설치, 시공",,www.keangnam.co.kr,안병하,10
6158123463,,백광플라텍,(주),"BAEKKWANG PLATECH CO., LTD.",M,2,2,1,1,N,N,,10,22229,,,0,N,,20011229,01,,SMC물탱크,,www.smctank.com,박종대,16
1138172890,(주),보원하이텍,,"BOWON HIGH TECH CO.,LTD.",M,2,2,1,1,N,N,,10,22232,,,0,N,,20011112,01,,mock-up제조업,,bo-won.co.kr,양신호,16
2208191327,(주),다보링크,,DAVOLINK INC,M,2,2,1,1,N,Y,,10,26400,,,0,N,,20000626,01,,"AP ROUTER, Gateway",,www.davolink.co.kr,이용화,66
2208123173,,이십세기폭스코리아,(주),Twentieth Century Fox Korea Inc.,M,2,2,1,1,Y,N,,10,59130,,,0,N,,19880715,01,,영화배급업,미국,www.foxkorea.co.kr,오상호,14
6038110062,(주),유성,,"Steel Kaspi Co., Ltd",M,2,2,1,1,N,N,,10,24130,,,0,N,,19881115,01,,자동차부품용 강관제조업,,www.steelkaspi.com,문종태,27
1098143760,(주),수도권환경,,"Sudogwon Environment Co., Ltd.",M,2,2,1,1,N,N,,10,38230,,,0,N,,19950511,01,,"건설폐기물 수집, 운반, 처리 외",,www.sudoe.com,차석구,45
6228114303,(주),동화기연,,DongHwa Giyeon,M,2,2,1,1,N,N,,10,29176,,,0,N,,19930630,01,,"열교환기, 오일히터",,www.donghwame.com,권영우,28
6098150816,(주),육구공이,,"6902 Co., Ltd",M,2,2,1,1,N,N,,10,68120,,,0,N,,20011210,01,,사무 및 상업용 건물 건설업,,www.e-jlim.co.kr,최인영,1
6078152555,(주),베니스침대,,VENICE BED,M,2,2,1,1,N,N,,10,46430,,,0,N,,20010410,01,,침대,,,박한선,10
3148133020,(주),지니틱스,,"ZINITIX CO.,LTD.",M,2,2,1,1,Y,N,,10,26111,,,0,N,,20000501,01,,터치스크린 컨트롤러칩(Touch Screen Controller Chip),케이만군도,www.zinitix.com,박정권외  1명,78
6228125168,(주),동진폴리머,,"Dongjin Polymer Co.,Ltd",M,2,2,1,1,N,N,,10,46733,,,0,N,,19990609,01,,합성수지,,www.dongjinpoly.com,김동배,8
3058152722,(주),상아,,"Sang-A Co.,Ltd.",M,2,2,1,1,N,N,,10,46592,,,0,N,,20020206,01,,의료기기 도소매업,,,박장렬,5
1238108696,,국토건설산업,(주),"KUKTO Construction Co, Ltd",M,2,2,1,1,N,N,,10,41200,,,0,N,,19710716,01,,토목건축공사,,,백진주,17
2178115925,(주),현인푸드홀릭스에프앤씨,,"HYUNIN COSMETICS CO.,LTD.",M,2,2,1,1,N,N,,10,46443,,,0,N,,19990507,01,,"화장품, 식품 및 세제 제조업",,,이강현,50
6178145594,(주),케이비시스템,,"KB SYSTEMS CO.,LTD.",M,2,2,1,1,N,Y,,10,74100,,,0,N,,20030325,01,,경비용역,,,김민자,329
1298137660,(주),울티모유통,,"Ultimo Co., Ltd.",M,2,2,1,1,N,N,,10,14112,,,0,N,,20001016,01,,의류제조 및 판매업,,,유영선,12
1248154271,,신한쥬얼테크,(주),"Shinhan Jewel Tech Co., Inc.",M,2,2,1,1,N,N,,10,33120,,,0,N,,19980205,01,,모조장신구,,www.shinhanjewelry.com,이경석,12
1358161199,,제이에이알시스템즈,(주),"JAR Systems Co., Ltd.",M,2,2,1,1,N,Y,,10,58200,,,0,N,,20030301,01,,"소프트웨어 자문, 개발 및 공급업",,www.jarsystems.co.kr,주형진,29
4118106275,(주),부농,,"Bunong Co., Ltd.",M,2,2,1,1,N,N,,10,10220,,,0,N,,19920301,01,,농수산물냉장창고-제조운보,,,이철희,3
1058653179,,케이엔지랜드,(주),"K & G Land Co.,Ltd.",M,2,2,1,1,N,N,,10,68121,,,0,N,,19910227,01,,주거용 건물 공급업,,,송관호,1
2058140611,,한국육계유통,(주),"hankookbroiler p&d co,. ltd",M,2,2,1,1,N,N,,10,10129,,,0,N,,19990501,01,,계육,,cherrybro.com,박기주,68
2198104026,(주),캐리맥스통상,,CARIMAX COPORATION.,M,2,2,1,1,N,N,,10,15129,,,0,N,,19900701,01,,가방 제조업,,www.carimax.com,권형주,31
3018108530,,무창건설,(주),"Moochang Construction Co, Ltd",M,2,2,1,1,N,N,,10,42121,,,0,N,,19891201,01,,"토공사, 석공사",,,최희욱,4
1208172660,,노턴라이프락코리아,(주),NortonLifeLock Korea Ltd.,M,2,2,1,1,Y,N,,10,58221,,,0,N,,19970414,01,,"소프트웨어 한글화작업, 판매 및 마케팅 지원활동",미국,www.symantec.com/ko/kr,브라이언석고,4
2148690274,(주),유니콤넷,,"Unicomnet Co., Ltd.",M,2,2,1,1,N,N,,10,26420,58221,42321,0,N,,20010914,01,,"유무선통신장비, S/W, H/W개발, 정보통신공사",,www.unicomnet.co.kr,조상환,68
2158600455,,경동코퍼레이션,(주),Gyungdong Corporation,M,2,2,1,1,N,N,,10,15129,,,0,N,,20001114,01,,가방제조 및 판매업,,,남조현,3
6098155918,(주),수덕산업기계,,"SOO DUCK INDUSTRY MACHINERY CO., LTD.",M,2,2,1,1,N,N,,10,25110,,,0,N,,20021011,01,,"자동화기계설비, 제철기계설비 외",,www.sooduck.co.kr,조복심,22
5028103889,(자),삼영전기공업사,,Samyoung Electric  joint-venture co,M,2,2,1,1,N,N,,10,42310,,,0,N,,19740730,02,,"전기공사, 정보통신공사, 소방시설공사",,-,금혜진,13
1348107080,,키스트론,(주),"KISTRON CO., LTD.",M,2,2,1,1,N,N,,10,26299,,,0,N,,19870201,01,,전자통신부품용소재(CP-wire) 생산,,www.kistron.com,정민호,95
4098177888,,비건설,(주),"Flying Construction Co.,Ltd.",M,2,2,1,1,N,N,,10,41129,,,0,N,,20031009,01,,건축공사업,,,태인석,24
2048135473,,다모여수산,(주),"Damoyeo Fisheries Co., Ltd.",M,2,2,1,1,N,N,,10,46315,,,0,N,,19960625,01,,"농,수산물 가공 제조 및 판매",,,김우동,2
1348176952,(주),동진에프앤씨,,"DONGJIN F&C CO.,LTD",M,2,2,1,1,N,N,,10,14192,,,0,N,,20020101,01,,"근무복, 작업복 및 유사 의복 제조업",,www.ziben.co.kr,김동호,17
6048123459,(주),훈호엔지니어링,,"Hunho Engineering Co., Ltd.",M,2,2,1,1,N,N,,10,25112,,,0,N,,19931001,01,,기타 건축자재 도매업,,www.hanarokorea.com,류광성,5
1068625128,(주),에이케이씨앤씨,,"AK C&C CO.,LTD.",M,2,2,1,1,N,N,,10,68122,,,0,N,,20040107,01,,부동산개발 및 분양대행업,,,최완배,4
1248171775,(주),보임기술,,"BOEIM TECHNOLOGY CO.,LTD.",M,2,2,1,1,N,N,,10,27301,,,0,N,,20000411,01,,강화 프라스틱 성형제품 제조 및 판매업,,www.boeim.com,김지숙,39
6218147228,(주),일급언양종합정비,,Ilgeubeonyang General Motor Service,M,2,2,1,1,N,N,,10,95210,,,0,N,,20020301,01,,"자동차종합정비,제작업",,,허태철,14
6218152264,(주),한미종합건축사사무소,,Hanmi General Architects & Engineers,M,2,2,1,1,N,N,,10,42121,,,0,N,,20030101,01,,건축사업무,,www.hmdeng.com,한재선,7
1298150396,(주),와콘,,"Wacon co., Ltd.",M,2,2,1,1,N,N,,10,58221,,,0,N,,20020411,01,,지하매설 배관(상수/하수/가스 등)의 실시간 파손누수 감시 시스템 외,,www.wacon.co.kr,정지호,12
1308185293,(주),남경건설,,"NAMGYEONG CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10,42130,,,0,N,,20020301,01,,보링그라우팅 공사업,,,이성진,5
2148742589,(주),게임어스,,GAMEUS INC.,M,2,2,1,1,N,N,,10,58211,,,0,N,,20030904,01,,인터넷게임 HIS,,www.gameus.co.kr,배상철,4
2208152061,(주),한우리열린교육,,"HANURI OPEN EDUCATION CO.,LTD.",M,2,2,1,1,N,N,,10,58113,,,0,N,,19980514,01,,"독서활동을위한 열린교육 프로그램개발,교재제작,판매",,www.hanuribook.com,김희선,83
1368133148,(주),성훈라이팅,,"SUNGHOON LIGHTING. CO.,LTD",M,2,2,1,1,N,N,,10,28422,,,0,N,,19990725,01,,금형제작,,www.shlight-pole.com,오준영,17
1378130066,(주),두남금속,,Dunam Matal,M,2,2,1,1,N,N,,10,24123,,,0,N,,20000630,01,,스테인레스 제품 제조업,,www.doonammetal.co.kr,이해춘,6
3068135764,(주),우선제어,,"Woosun Control Co.,Ltd.",M,2,2,1,1,N,N,,10,27212,,,0,N,,19990701,01,,교육용 실험장비 제조,,www.woosun.com,조춘선,15
2158182409,(주),세한,,"SEHAN CO.,LTD.",M,2,2,1,1,N,N,,10,46699,,,0,N,,19991014,01,,건축자재 제조 및 수.출입업,,,임도근,5
3128138621,(주),안창,,"Anchang Co., Ltd.",M,2,2,1,1,N,N,,10,46313,,,0,N,,19991022,01,,"생계유통외-제조,도소매",,,정인수,3
5048129769,,미래공조플랜트,(주),"MIRAE AIR COND. PLANT CO.,LTD.",M,2,2,1,1,N,N,,10,42202,,,0,N,,19990625,01,,그외 기타 가공공작기계 제조업,,www.cleanmirae.com,김형근,20
2298139255,(주),로터스엔지니어링,,"LOTUS ENGINEERING CO.,LTD.",M,2,2,1,1,N,N,,10,42202,,,0,N,,19990705,01,,"기계설비공사, 상하수도설비공사",,www.lotuseng.co.kr,왕성현외  1명,53
1138165986,(주),무한비트,,"Muhanbit Co., Ltd.",M,2,2,1,1,N,N,,10,58221,,,0,N,,20001215,01,,무선보안솔루션 외,,www.muhanbit.com,한남석,28
1088100996,,삼진제모,(주),"SAM JIN CAP CO., LTD.",M,2,2,1,1,N,N,,10,14491,,,0,N,,19710112,01,,모자 휘장 외 제조,,,박인재,17
1058622491,(주),와이지종합건설,,"YG General Construction Co., Ltd.",M,2,2,1,1,N,N,,10,41121,,,0,N,,20010226,01,,"건축,토목공사업",,,김영이,4
2208139923,,대흥이엔씨,(주),"Daeheung E&C Co., Ltd.",M,2,2,1,1,N,N,,10,41122,,,0,N,,19920224,01,,건축공사업,,,이민범,8
1278133858,(주),신영섬유,,"SHIN YOUNG TEXTILE CO.,LTD.",M,2,2,1,1,N,N,,10,13409,,,0,N,,19990916,01,,직물 및 편조원단 염색 가공업,,,임계수,44
1078637480,(주),코엔미디어,,"Koen Media Co., Ltd.",M,2,2,1,1,Y,N,,10,59114,,,0,N,,20030722,01,,"영상물 제작자문,제조,공급업",네덜란드,www.koengroup.co.kr,안인배,22
2148702705,(주),지엔원에너지,,"G Enone Energy Co.,Ltd.",M,2,2,1,1,N,N,,10,29170,,,0,N,,20020108,01,,공조장비 제조업,,www.genone.co.kr,민경천외  1명,43
2208182721,(주),동일하이빌,,"DONGIL HIGHVILL  CO.,LTD.",M,2,2,1,1,N,N,,10,68121,,,0,N,,20000331,01,,정보통신 컨설팅업,,www.highvill.co.kr,강정대,2
3128121116,,천안단보루,(주),Chonan Danboroo Corporation,M,2,2,1,1,N,N,,10,17211,,,0,N,,19950712,01,,판지 제조업,,,김태연,44
3128150853,,웅진산업,(주),Woongjin Industry,M,2,2,1,1,N,N,,10,24199,,,0,N,,20010907,01,,강관 제조업,,woongjin.in,손익균,13
2208622825,(주),우일엔지니어링,,"WOOIL ENGINEERING CO.,LTD.",M,2,2,1,1,N,N,,10,72120,,,0,N,,20011030,01,,엔지니어링 기술진흥법에 의한 엔지니어링 활동 주제,,www.wooileng.com,손선익,35
1068625002,(주),와사비망고,,"WASABI MANGO CO.,LTD.",M,2,2,1,1,N,N,,10,46510,,,0,N,,20031231,01,,"컴퓨터 및 주변기기 제조, 도소매업",,www.wasabimango.com,김환준,10
1168142134,(주),제본,,"Jebon Co., Ltd.",M,2,2,1,1,N,N,,10,46432,,,0,N,,19920224,01,,PCB 및 전자부품 외,,www.jebon.com,박두희,21
2238103292,(자),화성건설,,"Hwasung Construction Co.,Ltd.",M,2,2,1,1,N,N,,10,41121,,,0,N,,19960809,02,,"토목공사,건축공사-건설업",,,김은래,8
1348152585,(주),해은켐텍,,"HAEUN CHEMTEC CO., LTD.",M,2,2,1,1,N,Y,,10,20491,,,0,N,,20000304,01,,"잉크젯미디어, 명함필름, 배너, 인화지 외",,www.haeun-ct.com,정광춘,27
2198108702,(주),다남건설,,Danam Construction Co.,M,2,2,1,1,N,N,,10,41000,,,0,N,,19901213,01,,일반건설업(건축공사업),,,김주은,5
2138626838,,아하아이엔디,(주),"AHA INDUSTRY CO.,LTD.",M,2,2,1,1,N,N,,10,42000,,,0,N,,19960816,01,,습식방수공사,,www.a-haind.co.kr,안동수,8
1208103862,,성산,(주),"Sungsan Co.,Ltd.",M,2,2,1,1,N,N,,10,20420,,,0,N,,19930115,01,,샴푸,,www.kusan-beauty.com,이홍기,4
5028138054,(주),모심푸드,,"MOSIM FOOD CO.,LTD.",M,2,2,1,1,N,N,,10,10751,,,0,N,,19970115,01,,도시락 제조업,,www.mosim.co.kr,이수동,158
1248173467,(주),바이오토피아,,"Biotopia Co., Ltd.",M,2,2,1,1,N,N,,10,10801,,,0,N,,20000530,01,,동물용 의약품 등의 제조 및 판매업,,www.biotopia.co.kr,엄기안,27
1208610238,,한국후지필름일렉트로닉머티리얼즈,(주),"Fujifilm Electronic Materials Korea Co, Ltd",M,2,2,1,1,Y,N,,10,46590,,,0,N,,20000812,01,,"반도체 아이씨 제조용 포토레지스트, 현상제, 보조제 기타 관련제품",일본,www.fujifilm.co.jp,에노키도마사시,18
1068601790,(주),씨엔전자,,"CN ELECTRONICS CO.,LTD.",M,2,2,1,1,N,N,,10,26299,,,0,N,,20010510,01,,전자기기 부품 제조 판매업,,www.21cnelect.com,이종간외  1명,7
5048154201,(주),청호에스엔지경북,,"Chungho S. Eng. Co., Ltd.",M,2,2,1,1,N,N,,10,46591,,,0,N,,20060124,01,,사무기기 수리,,www.chunghocomnet.com,김태원,11
1208153474,,기가산업,(주),"Gika Industrie,Ltd.",M,2,2,1,1,N,N,,10,46532,,,0,N,,19950901,01,,타워크레인,,www.korea-intl.com,김완규외  1명,14
1168404145,,심플로트코리아(주)영업소,,"Shimpeulroteu Korea Business Office Co., Ltd.",M,2,2,1,1,N,N,,10,46329,,,0,N,,19950221,01,,"냉동감자 및 야채 수입,도매,오퍼판매",,www.simplot.com,심동구,19
1208192633,(주),유니썬코리아,,"Unison Korea Co., Ltd.",M,2,2,1,1,N,N,,10,26429,,,0,N,,19990823,01,,폐쇄회로 카메라 제작 판매 및 설비업,,www.영상전송.com,김형중,11
6038127054,(주),태일,,"TAEIL CO.,LTD.",M,2,2,1,1,N,N,,10,47711,,,0,N,,19951201,01,,주유소 운영업,,,신희민,4
5038161806,(주),비에스,,BS.Co.Ltd.,M,2,2,1,1,N,N,,10,28429,,,0,N,,20030809,01,,"가로등주, 등기구",,www.bslp.co.kr,송준웅,29
1288154098,,주은종합건설,(주),"Jueun Construction Co.,Ltd.",M,2,2,1,1,N,N,,10,41100,,,0,N,,20001117,01,,건축공사업,,,박주찬,5
1398118087,,세계건설,(주),"Segae Consrtruction Co.,Ltd.",M,2,2,1,1,N,N,,10,68121,,,0,N,,19941101,01,,주택건설업 토목 건축,,,권용환,1
